 03/27/2020 23:01:16  ,96,81
 03/27/2020 23:01:17  ,96,81
 03/27/2020 23:01:18  ,96,81
 03/27/2020 23:01:19  ,97,81
 03/27/2020 23:01:20  ,97,80
 03/27/2020 23:01:21  ,97,79
 03/27/2020 23:01:22  ,97,78
 03/27/2020 23:01:23  ,97,78
 03/27/2020 23:01:24  ,97,78
 03/27/2020 23:01:25  ,97,78
 03/27/2020 23:01:26  ,97,78
 03/27/2020 23:01:27  ,97,78
 03/27/2020 23:01:28  ,97,79
 03/27/2020 23:01:29  ,97,79
 03/27/2020 23:01:30  ,97,79
 03/27/2020 23:01:31  ,97,79
 03/27/2020 23:01:32  ,97,80
 03/27/2020 23:01:33  ,97,80
 03/27/2020 23:01:34  ,97,80
 03/27/2020 23:01:35  ,97,80
 03/27/2020 23:01:36  ,97,80
 03/27/2020 23:01:37  ,97,80
 03/27/2020 23:01:38  ,97,80
 03/27/2020 23:01:39  ,97,81
 03/27/2020 23:01:40  ,97,81
 03/27/2020 23:01:41  ,97,81
 03/27/2020 23:01:42  ,97,81
 03/27/2020 23:01:43  ,97,81
 03/27/2020 23:01:44  ,97,80
 03/27/2020 23:01:45  ,97,80
 03/27/2020 23:01:46  ,97,80
 03/27/2020 23:01:47  ,97,81
 03/27/2020 23:01:48  ,97,81
 03/27/2020 23:01:49  ,97,81
 03/27/2020 23:01:50  ,97,81
 03/27/2020 23:01:51  ,97,81
 03/27/2020 23:01:52  ,97,81
 03/27/2020 23:01:53  ,97,82
 03/27/2020 23:01:54  ,97,81
 03/27/2020 23:01:55  ,97,81
 03/27/2020 23:01:56  ,97,81
 03/27/2020 23:01:57  ,97,80
 03/27/2020 23:01:58  ,97,80
 03/27/2020 23:01:59  ,97,79
 03/27/2020 23:02:00  ,97,79
 03/27/2020 23:02:01  ,97,79
 03/27/2020 23:02:02  ,97,79
 03/27/2020 23:02:03  ,98,78
 03/27/2020 23:02:04  ,98,78
 03/27/2020 23:02:05  ,98,78
 03/27/2020 23:02:06  ,98,78
 03/27/2020 23:02:07  ,98,78
 03/27/2020 23:02:08  ,98,78
 03/27/2020 23:02:09  ,98,78
 03/27/2020 23:02:10  ,98,78
 03/27/2020 23:02:11  ,98,80
 03/27/2020 23:02:12  ,98,80
 03/27/2020 23:02:13  ,98,80
 03/27/2020 23:02:14  ,98,80
 03/27/2020 23:02:15  ,98,80
 03/27/2020 23:02:16  ,98,80
 03/27/2020 23:02:17  ,98,80
 03/27/2020 23:02:18  ,98,80
 03/27/2020 23:02:19  ,98,80
 03/27/2020 23:02:20  ,98,80
 03/27/2020 23:02:21  ,97,82
 03/27/2020 23:02:22  ,97,83
 03/27/2020 23:02:23  ,96,85
 03/27/2020 23:02:24  ,96,85
 03/27/2020 23:02:25  ,96,85
 03/27/2020 23:02:26  ,94,85
 03/27/2020 23:02:27  ,94,86
 03/27/2020 23:02:28  ,95,87
 03/27/2020 23:02:29  ,96,88
 03/27/2020 23:02:30  ,96,88
 03/27/2020 23:02:31  ,97,88
 03/27/2020 23:02:32  ,97,87
 03/27/2020 23:02:33  ,97,86
 03/27/2020 23:02:34  ,96,85
 03/27/2020 23:02:35  ,96,85
 03/27/2020 23:02:36  ,96,85
 03/27/2020 23:02:37  ,96,85
 03/27/2020 23:02:38  ,96,85
 03/27/2020 23:02:39  ,96,85
 03/27/2020 23:02:40  ,96,85
 03/27/2020 23:02:41  ,96,85
 03/27/2020 23:02:42  ,96,85
 03/27/2020 23:02:43  ,96,85
 03/27/2020 23:02:44  ,96,84
 03/27/2020 23:02:45  ,96,83
 03/27/2020 23:02:46  ,96,83
 03/27/2020 23:02:47  ,96,83
 03/27/2020 23:02:48  ,96,82
 03/27/2020 23:02:49  ,96,82
 03/27/2020 23:02:50  ,96,82
 03/27/2020 23:02:51  ,96,82
 03/27/2020 23:02:52  ,96,82
 03/27/2020 23:02:53  ,96,82
 03/27/2020 23:02:54  ,96,82
 03/27/2020 23:02:55  ,96,82
 03/27/2020 23:02:56  ,96,83
 03/27/2020 23:02:57  ,96,83
 03/27/2020 23:02:58  ,96,82
 03/27/2020 23:02:59  ,96,82
 03/27/2020 23:03:00  ,96,81
 03/27/2020 23:03:01  ,96,81
 03/27/2020 23:03:02  ,96,81
 03/27/2020 23:03:03  ,96,81
 03/27/2020 23:03:04  ,96,81
 03/27/2020 23:03:05  ,96,81
 03/27/2020 23:03:06  ,96,81
 03/27/2020 23:03:07  ,96,81
 03/27/2020 23:03:08  ,96,81
 03/27/2020 23:03:09  ,96,81
 03/27/2020 23:03:10  ,96,81
 03/27/2020 23:03:11  ,96,81
 03/27/2020 23:03:12  ,96,81
 03/27/2020 23:03:13  ,96,81
 03/27/2020 23:03:14  ,96,81
 03/27/2020 23:03:15  ,96,81
 03/27/2020 23:03:16  ,96,81
 03/27/2020 23:03:17  ,96,81
 03/27/2020 23:03:18  ,96,81
 03/27/2020 23:03:19  ,96,81
 03/27/2020 23:03:20  ,96,81
 03/27/2020 23:03:21  ,96,81
 03/27/2020 23:03:22  ,96,82
 03/27/2020 23:03:23  ,96,83
 03/27/2020 23:03:24  ,96,83
 03/27/2020 23:03:25  ,96,83
 03/27/2020 23:03:26  ,97,84
 03/27/2020 23:03:27  ,97,83
 03/27/2020 23:03:28  ,97,83
 03/27/2020 23:03:29  ,97,82
 03/27/2020 23:03:30  ,97,82
 03/27/2020 23:03:31  ,97,82
 03/27/2020 23:03:32  ,97,82
 03/27/2020 23:03:33  ,97,82
 03/27/2020 23:03:34  ,96,82
 03/27/2020 23:03:35  ,96,82
 03/27/2020 23:03:36  ,96,82
 03/27/2020 23:03:37  ,96,81
 03/27/2020 23:03:38  ,96,81
 03/27/2020 23:03:39  ,97,81
 03/27/2020 23:03:40  ,96,81
 03/27/2020 23:03:41  ,96,81
 03/27/2020 23:03:42  ,96,81
 03/27/2020 23:03:43  ,96,81
 03/27/2020 23:03:44  ,96,82
 03/27/2020 23:03:45  ,96,82
 03/27/2020 23:03:46  ,96,82
 03/27/2020 23:03:47  ,96,82
 03/27/2020 23:03:48  ,96,82
 03/27/2020 23:03:49  ,97,83
 03/27/2020 23:03:50  ,97,83
 03/27/2020 23:03:51  ,97,83
 03/27/2020 23:03:52  ,97,83
 03/27/2020 23:03:53  ,97,83
 03/27/2020 23:03:54  ,97,82
 03/27/2020 23:03:55  ,96,82
 03/27/2020 23:03:56  ,96,82
 03/27/2020 23:03:57  ,96,82
 03/27/2020 23:03:58  ,96,82
 03/27/2020 23:03:59  ,96,82
 03/27/2020 23:04:00  ,96,83
 03/27/2020 23:04:01  ,96,83
 03/27/2020 23:04:02  ,96,83
 03/27/2020 23:04:03  ,96,83
 03/27/2020 23:04:04  ,96,83
